"country","Q.balance","UV.balance","prod_diversity","prod_ratio","energy_adequacy","polyunsatFA","calories","protein","vitaminA","iron","zinc","calories_percentseafood","protein_percentseafood","polyunsatFA_percentseafood","vitaminA_percentseafood","zinc_percentseafood","iron_percentseafood","Q.balance_norm","UV.balance_norm","prod_diversity_norm","prod_ratio_norm","energy_adequacy_norm","polyunsatFA_norm","calories_norm","protein_norm","vitaminA_norm","iron_norm","zinc_norm","calories_percentseafood_norm","protein_percentseafood_norm","polyunsatFA_percentseafood_norm","vitaminA_percentseafood_norm","zinc_percentseafood_norm","iron_percentseafood_norm","mean_reliance","mean_econ","mean_nutrition","econ_opportunity","mean_malnutrition","mariculture_opportunity"
"Yemen",9.44228126431516,1.8828495868833,NA,0,102,10.4767,2372.9504,68.8528,112.1391,19.6737,12.1693,NA,NA,NA,NA,NA,NA,0.65750777269541,0.445401158659397,NA,0,0.733812949640288,0.340234673494288,0.616790380603359,0.646129256631541,0.0757798822057353,0.632415094873354,0.715820122937561,NA,NA,NA,NA,NA,NA,NA,0.367636310451602,0.226645305921034,0.632363689548398,0.773354694078966,NA
"Reunion",NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA
"Cote dIvoire",NA,NA,0.527959547888162,NA,129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.754596578841864,NA,0.928057553956835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.754596578841864,0.946955689750084,0.245403421158136,0.0530443102499163,NA
"Guinea-Bissau",NA,NA,NA,NA,105,13.1199,2400.0032,42.9944,993.4139,15.1878,7.7755,0.000514599313867581,0.00569807928474406,0.000695083499112036,0.000157543899878993,0.00125680573596553,0.000530039900446411,NA,NA,NA,NA,0.755395683453237,0.426073562550966,0.623822093869842,0.403468554820125,0.671316145069294,0.48821492540384,0.457368900914679,0.0303193794129257,0.0518695599764499,0.0346532599054743,0.00886114329329994,0.0336284687865667,0.014753148773743,0.0290141600247433,NA,0.243676646681274,NA,0.756323353318726,NA
"Timor-Leste",NA,NA,0.00794079106328127,NA,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0113495319738386,NA,0.726618705035971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0113495319738386,0.57564551800067,0.988650468026161,0.42435448199933,NA
"Puerto Rico",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA
"Nauru",NA,NA,0,3.16155548529877e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.15226774365888e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.76133871829442e-06,NA,0.999994238661282,NA,NA
"Northern Mariana Islands",NA,NA,0,0.00108855385620204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.000396736828301645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000198368414150822,NA,0.999801631585849,NA,NA
"Russian Federation",NA,NA,0.433399453220999,NA,133,23.5421,3447.4872,92.4059,725.7881,13.6141,10.6554,0.00687049077368583,0.0406326966135279,0.00701189660225723,0.00723119158332852,0.0126840374833418,0.0129279697519483,NA,NA,0.619444701740251,NA,0.956834532374101,0.764538328564326,0.896089923419052,0.867156535033702,0.490463511160019,0.437628018273905,0.626769800888209,0.404798473116482,0.369879039704332,0.349576814438472,0.406722347551347,0.33938797889756,0.359837553611166,0.37170036788656,0.619444701740251,0.563308567632289,0.380555298259749,0.436691432367711,0.396315699504673
"Bonaire",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,NA
"Zanzibar",NA,NA,0.0770660152546132,7.31577210734712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.110148119659396,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555074059829698,NA,0.444925940170302,NA,NA
